,Query,Channel,Video Title,Video Description,Video ID,Comment,Comment ID,Replies,Likes
26,AMLO,MILENIO,"Conferencia Matutina de AMLO, 03 de diciembre de 2019","Conferencia matutina del Presidente Andrés Manuel López Obrador (AMLO) del martes 03 de diciembre de 2019, desde Palacio Nacional. #ConferenciaAMLO ...",96CAEQKNlDo,"Sr. Amlo en Coahuila siguen las matanzas y usted ni se inmuta en donde quedó eso de estoy con el pueblo, ya basta de mañaneras inútiles y llenas de mentiras",UgwaKZQEOGve4bDjBid4AaABAg,2,1
27,AMLO,MILENIO,"Conferencia Matutina de AMLO, 03 de diciembre de 2019","Conferencia matutina del Presidente Andrés Manuel López Obrador (AMLO) del martes 03 de diciembre de 2019, desde Palacio Nacional. #ConferenciaAMLO ...",96CAEQKNlDo,"BEYOND OF THE REASONABLE DOUBT. I thanks God am not a handicapped and at my 71 years old I continue been victim of this felons of the SEDESOL. Like I comment before during you first year this people only have had deposited in my account there will be no way to deny the charges against this people at the International Court because it is not acceptable and also is a violation to the U.S. Mexican Constitution those corrupts that you talking about are around you is the amount again and not forget only I received of you so called pension to the elderly people the amount is 2,171 pesos is this amount correct Me President. This conclude my comment.",UgyFTb-Z73hjs4mvWC94AaABAg,1,0
28,AMLO,MILENIO,"Conferencia Matutina de AMLO, 03 de diciembre de 2019","Conferencia matutina del Presidente Andrés Manuel López Obrador (AMLO) del martes 03 de diciembre de 2019, desde Palacio Nacional. #ConferenciaAMLO ...",96CAEQKNlDo,¿Le dio una embolia o así es?,UgyfjRr-wKV7iseLu-94AaABAg,1,4
29,AMLO,MILENIO,"Conferencia Matutina de AMLO, 03 de diciembre de 2019","Conferencia matutina del Presidente Andrés Manuel López Obrador (AMLO) del martes 03 de diciembre de 2019, desde Palacio Nacional. #ConferenciaAMLO ...",96CAEQKNlDo,"Un comentario señor presidente,invite a los guardias de seguridad de todos los seguros sociales,aque se aderieran a la guardia nacional,o aser policías ya que son más necesarios para combatir la violencia en nuestro mexico,,,,,, ya que no asen nada nomas están molestando a lo usuarios del seguro social y algunos piden dinero por dejar ver Asus pacientes,,,,,,ese es mi comentario señor presidente AMLO",UgxAQxve0UkrdqYPuOx4AaABAg,0,0
30,AMLO,MILENIO,"Conferencia Matutina de AMLO, 03 de diciembre de 2019","Conferencia matutina del Presidente Andrés Manuel López Obrador (AMLO) del martes 03 de diciembre de 2019, desde Palacio Nacional. #ConferenciaAMLO ...",96CAEQKNlDo,"Dear.mr.president:
Un saludo fraterno a ud.kisiera pedirle un banko de datos resientes en el tema pork existen nuevos casos k el state ignored it al aboved.
So le pediria actualisarlo inkluyendo alas personas de k sufren insuficiencia renal.
Vih.y algotros k son nesesarios tener un dato k le ayudaria los mismos k manejan los hospitales clinikas privadas y otros...mas actualise eso file's k stan en todo el pais inkluyendo las rancherias y municipios alversos.
Son una kantidad k dira pero vo komo sabes(?)bueno uso la lojika de k no tienen datos propios ni son actules..baselos en la su nueva administracion de personas sean puestas por ud.sean adkiridos datos de kada estado..
Añadirle:k exista una eskluciba apoyo alos new turistas k ingresan al pais sean apoyados por pratruyas de turismo dandeles seguridad de estadia en el pais y poka dias k eyos dispongan pero no los abandone de les garantias de seguridad..a eyos un saludo asu family y ud.deseandole feliz navidas prospero año deseando estar en su pais lo pienso mucho.
""Gracias""",Ugynef9tuXmoWu0Fzk14AaABAg,1,0
31,AMLO,MILENIO,"Conferencia Matutina de AMLO, 03 de diciembre de 2019","Conferencia matutina del Presidente Andrés Manuel López Obrador (AMLO) del martes 03 de diciembre de 2019, desde Palacio Nacional. #ConferenciaAMLO ...",96CAEQKNlDo,"Por favor en Saltillo a mi mamá y mi hermano discapacitado no les han dado nada y ya van como 5 veces que se registran en SEDESOL de Saltillo, Coahuila por favor que se investigue bien porque a ellos no les llega nada?? Acaso se los están robando porque desde Enero que se registraron y nada.   Y eso a muchas otras personas. Por favor investiguen no puede ser que ya pasó un año y nada que llegan se van a puras mentiras .",UgyHIuV0PZP1omZgdwl4AaABAg,1,0
32,AMLO,MILENIO,"Conferencia Matutina de AMLO, 03 de diciembre de 2019","Conferencia matutina del Presidente Andrés Manuel López Obrador (AMLO) del martes 03 de diciembre de 2019, desde Palacio Nacional. #ConferenciaAMLO ...",96CAEQKNlDo,AMLO ANDA REGALANDO DINERO UNAFORMA DE COMPRAR VOTOS,UgwPmOWe-93usuVP1U14AaABAg,5,10
33,AMLO,MILENIO,"Conferencia Matutina de AMLO, 03 de diciembre de 2019","Conferencia matutina del Presidente Andrés Manuel López Obrador (AMLO) del martes 03 de diciembre de 2019, desde Palacio Nacional. #ConferenciaAMLO ...",96CAEQKNlDo,Programas sociales que una autentica democracia garantisa a sus ciudadanos.,Ugyb4ZehxqKXB68H1iZ4AaABAg,1,0
34,AMLO,MILENIO,"Conferencia Matutina de AMLO, 03 de diciembre de 2019","Conferencia matutina del Presidente Andrés Manuel López Obrador (AMLO) del martes 03 de diciembre de 2019, desde Palacio Nacional. #ConferenciaAMLO ...",96CAEQKNlDo,lo q pasa q la persona q tiene el dinero me parese q le gusta jugar se la pasa viene  y viene o y las lisitasiones tengo los nonbres de las personas q estan robandoselas desde ase unos años,UgyS0x1gXAmN9WODdFN4AaABAg,2,1
35,AMLO,MILENIO,"Conferencia Matutina de AMLO, 03 de diciembre de 2019","Conferencia matutina del Presidente Andrés Manuel López Obrador (AMLO) del martes 03 de diciembre de 2019, desde Palacio Nacional. #ConferenciaAMLO ...",96CAEQKNlDo,"Sr presidente no aprobamos que al de TV Azteca e Imagen maltraten a nuestros youtubers que son los que nos informen con la Verdad, dentro de la mañanera hay discriminacion con los youtubers y Jesus lo permite, que no discriminen a los youtubers Predidente",UgzKhXB2W9VtDkuqP7h4AaABAg,0,1
